3.452502, -76.560115
3.481365, -76.517015
3.446894, -76.53921 
3.465773, -76.508612 
3.47529, -76.490674 
3.489003, -76.500361 
3.456103, -76.481577 
3.44662, -76.507038 
3.44189, -76.52526 
3.415311, -76.527127 
3.42331, -76.513744 
3.438109, -76.500648 
3.421692, -76.495658 
3.422564, -76.483517 
3.406197, -76.5024
3.41318, -76.5127 
3.402201, -76.534699 
3.37546, -76.547376 
3.428245, -76.537594 
3.415795, -76.553401 
3.428362, -76.463513 
3.339165, -76.525735 
3.461331, -76.529611 
